timestamp,price,market_cap,volume
2024-07-11,3115.5729071055403,374373578809.6782,14857584130.311274
2024-07-12,3099.2307047572344,372589813566.38837,15049823707.838467
2024-07-13,3133.981203878478,376300269815.6458,10474203951.014633
2024-07-14,3177.548538450402,381711250543.1549,7832018005.652484
2024-07-15,3248.713389000182,389938342176.4333,9948211584.861532
2024-07-16,3489.548516604077,419316550609.62476,18351304841.07394
