timestamp,price
2024-07-09 21:09:05.172,57881.227013618976
2024-07-09 22:03:43.757,57805.457000784845
2024-07-09 23:00:58.081,58104.584924006485
2024-07-10 00:03:48.078,58024.67810475922
2024-07-10 01:04:31.632,57433.663488226885
2024-07-10 02:04:41.605,57794.01316908335
2024-07-10 03:01:44.311,57862.37966313371
2024-07-10 04:09:04.032,58416.74800356028
2024-07-10 05:06:41.963,59322.44639497513
2024-07-10 06:03:41.274,58959.98538431959
2024-07-10 07:06:33.457,59224.95641433284
2024-07-10 08:00:33.438,58934.74397520808
2024-07-10 09:09:29.956,58726.68262157396
2024-07-10 10:09:17.667,58525.43229642345
2024-07-10 11:10:50.368,58637.352649726825
2024-07-10 12:03:37.925,58471.76288258034
2024-07-10 13:09:43.767,58243.61956733745
2024-07-10 14:06:04.755,57741.71178853094
2024-07-10 15:08:56.193,57727.28810615516
2024-07-10 16:09:30.562,57890.025190256805
2024-07-10 17:01:42.217,57693.63099937461
2024-07-10 18:11:28.468,57727.36032267409
2024-07-10 19:00:55.571,57606.155494774655
2024-07-10 20:08:42.610,57424.563982140964
2024-07-10 21:02:08.672,57360.11575688227
2024-07-10 22:00:28.434,57500.295458246415
2024-07-10 23:10:48.341,57641.731671041474
2024-07-11 00:11:58.571,57602.44949167954
2024-07-11 01:07:21.495,57533.162961846465
2024-07-11 02:08:21.765,58119.41406016719
2024-07-11 03:09:57.296,57860.78551998178
2024-07-11 04:02:22.530,57589.06887441622
2024-07-11 05:00:20.044,57768.44382293428
2024-07-11 06:08:21.053,58076.91671631687
2024-07-11 07:06:00.240,57989.5194491571
2024-07-11 08:08:03.601,58297.18918785991
2024-07-11 09:09:56.078,58256.651035990544
2024-07-11 10:01:19.534,58217.333484961615
2024-07-11 11:11:48.246,58436.02488593827
2024-07-11 12:04:07.742,58765.42029888775
2024-07-11 13:01:02.798,58840.32992799079
2024-07-11 14:08:00.875,58604.825054720255
2024-07-11 15:09:27.406,57774.331554442106
2024-07-11 16:04:24.820,57329.457940100125
2024-07-11 17:02:21.005,57668.66994067551
2024-07-11 18:00:04.950,57912.59210688968
2024-07-11 19:09:25.144,57822.78440051746
2024-07-11 20:10:31.910,57421.80533459587
2024-07-11 21:06:52.080,57574.581649158696
2024-07-11 22:03:51.035,57478.910091199745
2024-07-11 23:07:08.088,57326.79288021803
2024-07-12 00:06:16.153,57338.42217109978
2024-07-12 01:09:50.228,57216.44460565351
2024-07-12 02:09:51.443,56936.17300287056
2024-07-12 03:07:23.821,57192.455603272676
2024-07-12 04:04:30.942,56936.720942246706
2024-07-12 05:10:36.894,56965.33819815058
2024-07-12 06:06:49.775,57038.86797735148
2024-07-12 07:05:12.409,57209.35935761241
2024-07-12 08:03:50.507,57115.19554576349
2024-07-12 09:08:07.281,57260.47198887669
2024-07-12 10:05:39.266,56930.13742657175
2024-07-12 11:06:56.600,57182.36962822978
2024-07-12 12:00:26.511,57072.07994343006
2024-07-12 13:07:01.779,57372.5993447411
2024-07-12 14:08:20.022,57774.712259476575
2024-07-12 15:12:27.011,57978.398184404345
2024-07-12 16:01:42.442,58208.3158678381
2024-07-12 17:08:05.467,58039.52322800936
2024-07-12 18:07:13.532,58094.47666252344
2024-07-12 19:01:32.408,58310.980967776224
2024-07-12 20:08:10.479,57724.6294394471
2024-07-12 21:01:58.863,57564.47481376711
2024-07-12 22:01:46.040,57601.242232101686
2024-07-12 23:06:51.258,57741.78760598596
2024-07-13 00:07:09.039,57876.37384720089
2024-07-13 01:09:19.898,57818.993836784706
2024-07-13 02:10:13.026,57875.27087694104
2024-07-13 03:04:45.145,57965.91700566508
2024-07-13 04:00:35.562,57834.463134063
2024-07-13 05:00:38.147,57795.28976894547
2024-07-13 06:02:12.256,58079.32469343483
2024-07-13 07:02:30.380,58051.95310684931
2024-07-13 08:06:36.365,58143.43107347114
2024-07-13 09:01:13.976,58031.620969251846
2024-07-13 10:02:46.594,58713.8547786192
2024-07-13 11:06:57.050,58409.624456662576
2024-07-13 12:04:15.093,58516.533287708495
2024-07-13 13:07:33.016,58775.55485087848
2024-07-13 14:04:59.740,58600.15872525685
2024-07-13 15:03:50.580,58788.63907304515
2024-07-13 16:08:22.141,58799.39040493895
2024-07-13 17:03:46.173,58620.62628856922
2024-07-13 18:09:50.269,58775.69500096371
